siteID,date.Of.Encounter,ENCOUNTER.TYPE,bandNumber,age,sex,breedingCond,fat,mass,wing,tl,tarsus
HILLSALMA1,5/18/2016,Band,2651-43405,ASY,M,CP,0,35.4,91,90,NULL
HILLSALMA1,5/18/2016,Recap,1352-63534,ASY,M,CP,0,83.3,130,98,NULL
HILLSALMA1,5/18/2016,Band,2750-34932,AHY,F,BP,1,12.2,58,53,NULL
HOWAJANMA1,5/19/2016,Band,2750-34933,AHY,M,CP,0,12.2,66,63,NULL
HOWAJANMA1,5/19/2016,Band,2651-43406,ASY,F,BP,0,43.2,93,100,NULL
HOWAJANMA1,5/19/2016,Band,2651-43407,SY,M,CP,0,34.2,84,85,NULL
HOWAJANMA1,5/19/2016,Band,2750-34935,AHY,M,CP,1,10.9,48,41,NULL
HOWAJANMA1,5/19/2016,Band,2651-43409,SY,M,CP,0,36.5,91,94,NULL
HOWAJANMA1,5/19/2016,Recap,2651-43328,ASY,M,CP,0,36,92,NA,NULL
HOWAJANMA1,5/19/2016,Recap,2651-43326,SY,M,CP,0,36.2,92,94,NULL
HOWAJANMA1,5/19/2016,Band,2651-43408,SY,M,CP,0,36.4,87,86.5,NULL
HOWAJANMA1,5/19/2016,Band,2750-34934,AHY,M,CP,0,10.9,51,43,NULL
HOWAJANMA1,5/19/2016,Band,2750-34936,AHY,M,CP,0,10.6,50,43,NULL
HOWAJANMA1,5/19/2016,Band,1352-74201,ASY,F,BP,0.5,86.2,118,83,NULL
SPLAMARMA2,5/20/2016,Band,2691-86605,AHY,F,BP,0,20.5,64,64,NULL
SPLAMARMA2,5/20/2016,Band,2750-34937,SY,M,CP,0,11.9,62,59,NULL
SPLAMARMA2,5/20/2016,Band,2691-86606,SY,M,CP,0,22.8,67,65,NULL
SPLAMARMA2,5/20/2016,Band,1352-74202,ASY,M,CP,0,47.1,110,114,NULL
SPLAMARMA2,5/20/2016,Band,2691-86607,SY,F,BP,0.5,21,63,61,NULL
CONZBRIMA1,5/21/2016,Band,2651-43410,ASY,M,CP,0,36.7,92,97,NULL
CONZBRIMA1,5/21/2016,Band,2651-43411,SY,M,CP,0,39,85,89,NULL
TOSCPAMMA1,5/22/2016,Band,2651-43413,ASY,M,CP,0,34.4,87,91,NULL
TOSCPAMMA1,5/22/2016,Band,1352-74203,SY,F,BP,0,88.9,124,98,NULL
TOSCPAMMA1,5/22/2016,Band,2651-43415,ASY,F,BP,1,42.5,88,94,NULL
TOSCPAMMA1,5/22/2016,Band,2750-34938,SY,M,CP,0,12.1,67,64,NULL
TOSCPAMMA1,5/22/2016,Band,2651-43412,SY,M,CP,0,NA,89,NA,NULL
TOSCPAMMA1,5/22/2016,Recap,2291-44245,AHY,M,CP,0,22.4,67,67,NULL
TOSCPAMMA1,5/22/2016,Band,2651-43414,ASY,M,CP,0,39.1,96,101,NULL
TOSCPAMMA1,5/22/2016,Band,2651-43416,ASY,M,CP,0,35.4,83,88,NULL
GILLELEMA1,5/23/2016,Band,2651-43417,ASY,M,CP,0,33,88,91,NULL
GILLELEMA1,5/23/2016,Band,2750-34939,SY,M,CP,0,11.4,65,59,NULL
GILLELEMA1,5/23/2016,Band,2671-86608,AHY,M,CP,0,21.3,62,66,NULL
GILLELEMA1,5/23/2016,Band,1352-74205,ASY,F,BP,0,82.2,120,90,NULL
GILLELEMA1,5/23/2016,Band,1352-74204,ASY,M,CP,0,80.8,127,95,NULL
GILLELEMA1,5/23/2016,Band,2750-34940,SY,M,CP,0,11.9,66,65,NULL
GILLELEMA1,5/23/2016,Band,2750-34941,ASY,F,BP,0,13,65,60,NULL
CLAYBRYMA1,5/24/2016,Band,2651-43418,ASY,F,BP,0,41.4,92,98,NULL
CLAYBRYMA1,5/24/2016,Band,2750-34942,SY,M,CP,0,12.5,66,65,NULL
CLAYBRYMA1,5/24/2016,Band,2750-34943,ASY,M,CP,0,11.5,64.5,62,NULL
CLAYBRYMA1,5/24/2016,Band,2651-43419,ASY,M,CP,0,44.2,94,103,NULL
FAERHOWMA1,5/25/2016,Recap,2750-35019,ASY,M,CP,0,11.7,63,59,NULL
FAERHOWMA1,5/25/2016,Band,2780-14628,SY,M,CP,0,12.4,69,63,NULL
FAERHOWMA1,5/25/2016,Recap,2730-27506,ASY,M,CP,0,12.5,66,61,NULL
FAERHOWMA1,5/25/2016,Band,2651-43368,ASY,M,CP,0,36.8,92,97,NULL
FAERHOWMA1,5/25/2016,Band,2780-14629,SY,M,CP,0,12.1,65,59,NULL
FAERHOWMA1,5/25/2016,Band,2780-14630,ASY,M,CP,0,12.2,68,63,NULL
FAERHOWMA1,5/25/2016,Band,2571-83073,ASY,M,CP,0,20.5,63,62,NULL
FAERHOWMA1,5/25/2016,Band,2571-83074,AHY,M,CP,0,21.9,64,65,NULL
FAERHOWMA1,5/25/2016,Band,2651-43369,ASY,M,CP,0,41.3,96,102,NULL
HALALEEMA1,5/26/2016,Band,2750-34944,SY,M,CP,0,11.4,66,63,NULL
HALALEEMA1,5/26/2016,Band,2750-34945,ASY,M,CP,0,19.4,85,67,NULL
HALALEEMA1,5/26/2016,Band,2750-34946,AHY,M,CP,0,11.9,66,63,NULL
HALALEEMA1,5/26/2016,Band,2750-34947,ASY,F,BP,0.5,12.1,61,58,NULL
HALALEEMA1,5/26/2016,Band,2691-86609,ASY,M,CP,0,20.6,51,60,NULL
HALALEEMA1,5/26/2016,Band,2651-43420,ASY,M,CP,0,36.7,90,96,NULL
HALALEEMA1,5/26/2016,Band,2651-43421,AHY,F,BP,0,40.2,88,96,NULL
HALALEEMA1,5/26/2016,Band,2651-43422,AHY,M,CP,0.5,39.2,95,95,NULL
HALALEEMA1,5/26/2016,Recap,2651-43220,ASY,F,BP,0,18.8,83,69,NULL
HALALEEMA1,5/26/2016,Band,2750-34948,AHY,M,CP,0,12.1,65,63,NULL
FORDSUSMA1,5/27/2016,Recap,2730-27510,ASY,M,CP,0,11.6,67,66,NULL
FORDSUSMA1,5/27/2016,Band,2780-14631,ASY,F,BP,0,10.7,64,60,NULL
FORDSUSMA1,5/27/2016,Band,2571-83075,AHY,M,CP,0,22.7,68,72,NULL
FORDSUSMA1,5/27/2016,Band,2651-43370,SY,M,CP,0,36.8,86,94,NULL
FORDSUSMA1,5/27/2016,Band,2780-14632,SY,UNK,NULL,0,10.7,63,61,NULL
FORDSUSMA1,5/27/2016,Band,2780-14633,ASY,M,CP,0,11.5,65,60,NULL
FORDSUSMA1,5/27/2016,Band,2651-43372,ASY,F,BP,0,37.1,87,91,NULL
SHEAMARMA1,5/28/2016,Band,1352-74207,ASY,M,CP,0,81.5,130,96,NULL
SHEAMARMA1,5/28/2016,Band,2651-43423,ASY,M,CP,0,35.3,91,95,NULL
SHEAMARMA1,5/28/2016,Recap,2750-35051,ASY,M,CP,0,10.3,51,41,NULL
SHEAMARMA1,5/28/2016,Band,2691-86610,SY,M,CP,0,21.7,65,66,NULL
SHEAMARMA1,5/28/2016,Band,2651-43424,ASY,M,CP,0,35,89,92,NULL
PIEPSUSMA1,5/29/2016,Band,2780-14634,ASY,M,CP,3,11.5,53,44,NULL
PIEPSUSMA1,5/29/2016,Band,2651-43372,ASY,M,CP,0,34.3,90,95,NULL
PIEPSUSMA1,5/29/2016,Band,2651-43373,ASY,F,BP,1,37.2,88,93,NULL
PIEPSUSMA1,5/29/2016,Band,1212-27618,ASY,M,CP,0,80.3,130,98	,NULL
PIEPSUSMA1,5/29/2016,Band,2571-83076,SY,M,CP,0,20.4,65,67,NULL
PIEPSUSMA1,5/29/2016,Band,1212-27619,ASY,M,CP,0,79.5,131,102,NULL
PIEPSUSMA1,5/29/2016,Band,1212-27620,ASY,F,BP,0,86.2,125,85,NULL
PIEPSUSMA1,5/29/2016,Band,2780-14635,AHY,F,BP,0,10.9,64,61,NULL
PIEPSUSMA1,5/29/2016,Band,2651-43374,ASY,M,CP,0,43.9,98,93,NULL
PAGEALLMA1,5/31/2016,Recap,2291-44263,AHY,M,CP,0,21.3,68,68,NULL
PAGEALLMA1,5/31/2016,Recap,1891-11052,ASY,M,CP,0,43.2,97,106,NULL
PAGEALLMA1,5/31/2016,Band,2571-83077,SY,M,CP,0,20.5,64,62,NULL
PAGEALLMA1,5/31/2016,Band,2651-43375,ASY,F,BP,0,49.2,91,102,NULL
PAGEALLMA1,5/31/2016,Recap,2651-17083,ASY,M,CP,0,37.2,95,95,NULL
PAGEALLMA1,5/31/2016,Band,2780-14636,AHY,F,BP,0,11.1,62,58,NULL
PAGEALLMA1,5/31/2016,Band,2780-14637,ASY,M,CP,0,11.8,64,60,NULL
PAGEALLMA1,5/31/2016,Band,2571-83078,ASY,M,CP,0,22,61,50,NULL
PAGEALLMA1,5/31/2016,Band,2780-14638,ASY,UNK,UNK,0,20.6,91,73,NULL
PAGEALLMA1,5/31/2016,Band,2780-14639,ASY,F,BP,0,19.1,82,70,NULL
PAGEALLMA1,5/31/2016,Recap,2750-35055,ASY,M,CP,0,11.3,66,63,NULL
THERLARMA1,6/2/2016,Band,2780-14640,ASY,M,CP,0,11.2,51,38,NA
THERLARMA1,6/2/2016,Band,2651-43376,ASY,M,CP,0,37.7,90,96,NA
THERLARMA1,6/2/2016,Band,1212-27621,ASY,M,CP,0,71.2,130,105,NA
THERLARMA1,6/2/2016,Band,2780-14641,ASY,F,BP,0,11.9,51,43,NA
THERLARMA1,6/2/2016,Band,1212-27622,ASY,F,BP,0,82.9,123,97,NA
THERLARMA1,6/2/2016,Band,2780-14642,ASY,UNK,CP-,0,12.2,67,65,NA
THERLARMA1,6/2/2016,Band,2780-14643,AHY,F,BP,0,10.9,61,56,NA
THERLARMA1,6/2/2016,Band,2780-14644,ASY,M,CP,0,11.5,67,60,NA
SINIKRIMA1,6/3/2016,Recap,2750-35060,ASY,M,CP,1,12,53,45,NA
SINIKRIMA1,6/3/2016,Band,2571-83079,ASY,M,CP,0,20.8,64,65,NA
SINIKRIMA1,6/3/2016,Band,2571-83080,SY,M	,CP,0,20.4,68,72,NA
ROSEJOSMA1,6/4/2016,Band,2571-83081,AHY,M,CP,0,21.1,66,69,NA
ROSEJOSMA1,6/4/2016,Band,2780-14645,ASY,F,BP,2,11.9,50,43,NA
ROSEJOSMA1,6/4/2016,Band,2651-43377,ASY,M,CP,0,36.4,94,95,NA
ROSEJOSMA1,6/4/2016,Band,2780-14646,SY,F,BP,0,11.2,63,57,NA
ROSEJOSMA1,6/4/2016,Band,2780-14647,AHY,M,CP,0,12.4,66,62,NA
ROSEJOSMA1,6/4/2016,Band,2780-14648,ASY,M,CP,0,10.5,50,43,NA
BAKENANMA1,6/7/2016,Band,2750-34963,SY,UNK,NA,0,11.3,64,62,NA
BAKENANMA1,6/7/2016,Band,2750-34964,ASY,F,BP,0,10.1,62,62,NA
BAKENANMA1,6/7/2016,Band,2750-34965,SY,UNK,NA,0,11.9,64,N/A,NA
BAKENANMA1,6/7/2016,Recap,2690-87715,ASY,M,CP,0,11.9,66,63,NA
BAKENANMA1,6/7/2016,Band,2750-34966,AHY,M,CP,0,10.8,51,45,NA
BAKENANMA1,6/7/2016,Band,2651-43438,AHY,F,BP,0,38.2,91,97,NA
BAKENANMA1,6/7/2016,Band,2750-34967,AHY,UNK,NA,0,11,65,61,NA
BAKENANMA1,6/7/2016,Band,2691-86619,SY,M,CP,0,21,67,69,NA
LABOPEGMA1,6/8/2016,Recap,2750-35109,ASY,M,CP,0,10.7,68,65,NA
LABOPEGMA1,6/8/2016,Band,2750-34968,AHY,M,CP,0,10.3,51,45,NA
LABOPEGMA1,6/8/2016,Band,2750-34969,AHY,M,CP,0,10.7,52,44,NA
CALVCARMA1,6/9/2016,Band,2691-86620,SY,M,CP,0,22.1,64,67,NA
CALVCARMA1,6/9/2016,Band,1352-74210,AHY,F,BP,0.5,51.4,100,109,NA
CALVCARMA1,6/9/2016,Band,1352-74211,HY,UNK,NA,0,46.7,101,N/A,NA
CALVCARMA1,6/9/2016,Band,2691-86621,SY,M,CP,0,25.7,67,71,NA
RYBAELAMA1,6/10/2016,Band,2780-14657,SY,M,CP,0,12.1,65,61,NA
RYBAELAMA1,6/10/2016,Band,2780-14658,ASY,M,CP,0,10.3,51,40,NA
RYBAELAMA1,6/10/2016,Recap,2750-35057,ASY,M,CP,0,10.9,67,61,NA
DELUBILMA1,6/10/2016,Band,2750-34972,SY,M,CP,0,12.2,63,N/A*,NA
DELUBILMA1,6/10/2016,Band,2750-34970,AHY,M,CP,0,11,53,43,NA
DELUBILMA1,6/10/2016,Band,2651-43439,ASY,M,CP,0,38.8,93,97,NA
DELUBILMA1,6/10/2016,Band,2651-43440,ASY,M,CP,0,35.4,90,91,NA
DELUBILMA1,6/10/2016,Band,2750-34971,AHY,F,BP,0,11.2,49,41,NA
DELUBILMA1,6/10/2016,Recap,2531-91185,AHY,F,BP,0.5,44.7,91,102,NA
DELUBILMA1,6/10/2016,Band,1352-74212,SY,M,CP,0.5,78.2,127,n/a*,NA
DELUBILMA1,6/10/2016,Band,1352-74213,AHY,F,BP,0,81.1,129,101,NA
DELUBILMA1,6/10/2016,Band,1352-74214,SY,F,BP,0,83.2,122,94,NA
JAKUJULMA1,6/11/2016,Recap,2651-43286,ASY,M,CP,0,35.6,92,97,NA
JAKUJULMA1,6/11/2016,Band,2750-34973,AHY,F,BP,0,12.6,64,62,NA
JAKUJULMA1,6/11/2016,Band,2750-34973,SY,M,CP,0,11.6,68,64,NA
JAKUJULMA1,6/11/2016,Band,2691-86622,SY,F,BP,0.5,24.7,59,65,NA
JAKUJULMA1,6/11/2016,Band,2691-86623,SY,M,CP,0,21.4,66,69,NA
JAKUJULMA1,6/11/2016,Recap,2651-43285,ASY,F,BP,0,37.1,89,94,NA
JAKUJULMA1,6/11/2016,Band,2750-34975,SY,F,BP,0,11.9,48,43,NA
JAKUJULMA1,6/11/2016,Band,1352-74215,ASY,M,BP,0,89.5,124,101,NA
JAKUJULMA1,6/11/2016,Band,2750-34976,SY,M,CP,0,12,66,64,NA
JAKUJULMA1,6/11/2016,Band,2750-34977,ASY,F,BP,0,17.9,83,73,NA
JAKUJULMA1,6/11/2016,Band,2691-86624,HY,UNK,NA,0,18.9,60,N/A*,NA
MALTELIMA1,6/11/2016,Band,2780-14659,ASY,M,CP,0,11.5,51,43,NA
MALTELIMA1,6/11/2016,Band,2780-14660,ASY,F,BP,0,12,48,41,NA
MALTELIMA1,6/11/2016,Band,2651-43385,SY,F,BP,0.5,39.5,88,89,NA
MALTELIMA1,6/11/2016,Band,2780-14661,SY,M,CP,0,12.1,68,66,NA
MALTELIMA1,6/11/2016,Band,2780-14662,SY,F,BP,0,10.7,62,59,NA
MALTELIMA1,6/11/2016,Band,2780-14663,SY,M,CP,0,12,65,59,NA
MALTELIMA1,6/11/2016,Band,1212-27625,AHY,F,BP,0,87.8,126,99,NA
MATUKEVMA1,6/12/2016,Band,2651-43386,HY,UNK,NA,0.5,34.9,87,88,NA
MATUKEVMA1,6/12/2016,Recap,2720-99680,ASY,M,CP,0,11.7,66,62,NA
MATUKEVMA1,6/12/2016,Band,2780-14664,ASY,M,CP,0,10.8,60,41,NA
MATUKEVMA1,6/12/2016,Band,2780-14665,ASY,M,CP,0,10.9,50,43,NA
MATUKEVMA1,6/12/2016,Band,2780-14666,AHY,F,BP,0,13,53,55,NA
MATUKEVMA1,6/12/2016,Band,2780-14667,ASY,F,BP,0,10.5,64,60,NA
MATUKEVMA1,6/12/2016,Band,2780-14668,ASY,M,CP,0,12.4,67,65,NA
DOYLPHIMA1,6/12/2016,Band,2651-43441,ASY,M,CP,0,36.2,90,95,NA
DOYLPHIMA1,6/12/2016,Band,2651-43442,AHY,M,CP,0.5,46.9,92,103,NA
DOYLPHIMA1,6/12/2016,Band,2651-43443,AHY,M,CP,0,42.6,93,103,NA
DOYLPHIMA1,6/12/2016,Band,2750-34978,SY,M,CP,0,10.5,50,43,NA
BRODDORMA1,6/14/2016,Band,2651-43444,SY,F,BP,0.5,35.8,87,88,NA
BRODDORMA1,6/14/2016,Band,2651-43445,ASY,M,CP,0,34.9,90,95,NA
BRODDORMA1,6/14/2016,Band,2651-43446,SY,M,CP,0,35.7,91,100,NA
STEPJANMA1,6/14/2016,Band,1212-27626,SY,F,BP,0,75.6,123,92,NA
STEPJANMA1,6/14/2016,Recap,2651-17161,ASY,F,BP,0,35.6,88,93,NA
STEPJANMA1,6/14/2016,Band,2780-14669,ASY,M,CP,0,12.2,52,42,NA
STEPJANMA1,6/14/2016,Band,2571-83085,SY,M,CP,0,22.6,68,69,NA
VEARRICMA1,6/15/2016,Recap,2651-43223,ASY,M,CP,0.5,45.7,95,104,NA
VEARRICMA1,6/15/2016,Band,2571-83086,SY,M,CP,0,20.2,64,65,NA
VEARRICMA1,6/15/2016,Band,1212-27627,ASY,M,CP,0,46.2,112,125,NA
VEARRICMA1,6/15/2016,Band,2780-14670,AHY,F,BP,0,10.6,63,57,NA
ANDEHALMA1,6/15/2016,Band,2651-43447,ASY,M,CP,0,35,91,100,NA
WILLJUDMA1,6/16/2016,Band,2780-14671,ASY,F,BP,0,11.5,62,59,NA
WILLJUDMA1,6/16/2016,Band,2571-83087,AHY,M,CP,0,21.5,66,65,NA
WILLJUDMA1,6/16/2016,Band,2651-43387,ASY,M,CP,0,32.6,88,88,NA
WILLJUDMA1,6/16/2016,Band,2780-14672,AHY,M,CP,0,10.9,65,62,NA
WILLJUDMA1,6/16/2016,Band,2780-14673,ASY,M,CP,0,11.6,63,62,NA
WESCCATMA1,6/17/2016,Band,2780-14674,AHY,M,CP,0,9.9,50,40,NA
WESCCATMA1,6/17/2016,Recap,2720-99580,ASY,M,CP,0.5,10.9,65,63,NA
WESCCATMA1,6/17/2016,Band,2780-14675,ASY,F,BP,0,11.3,66,61,NA
WESCCATMA1,6/17/2016,Recap,2720-99579,ASY,F,BP,0,12.5,67,61,NA
WESCCATMA1,6/17/2016,Band,2571-83088,SY,M,CP,0,20,65,66,NA
LANGPETMA1,6/20/2016,Band,2780-14676,SY,M,CP,0.5,11.5,65,60,NA
LANGPETMA1,6/20/2016,Band,2780-14677,ASY,M,CP,0,11.6,68,64,NA
LANGPETMA1,6/20/2016,Band,2780-14678,ASY,F,BP,0,11.2,63,61,NA
LANGPETMA1,6/20/2016,Band,2780-14679,SY,F,BP,0,11,63,63,NA
LANGPETMA1,6/20/2016,Band,2651-43388,ASY,M,CP,0,35.7,93,91,NA
CANNANNMA1,6/21/2016,Band,2780-14680,SY,M,CP,0,11.6,64,61,NA
CANNANNMA1,6/21/2016,Band,2571-83089,AHY,F,BP,2,20.5,64,64,NA
CANNANNMA1,6/21/2016,Band,2571-83090,SY,M,CP,0,19.9,62,63,NA
CANNANNMA1,6/21/2016,Band,2651-43389,ASY,M,CP,0,39.3,92,100,NA
CANNANNMA1,6/21/2016,Recap,2750-35079,ASY,M,CP,0,10.5,50,43,NA
CANNANNMA1,6/21/2016,Band,2651-43390,SY,M,CP,0,35.1,86,94,NA
CANNANNMA1,6/21/2016,Recap,2750-35078,ASY,M,CP,0,10.4,50,44,NA
CANNANNMA1,6/21/2016,Band,1212-27628,HY,UNK,NA,0,73.7,128,97,NA
CANNANNMA1,6/21/2016,Band,1212-27629,ASY,F,BP,0,48.1,105,111,NA
CANNANNMA1,6/21/2016,Band,1212-27630,ASY,M,CP,0,45.7,108,109,NA
CANNANNMA1,6/21/2016,Band,2780-14681,ASY,M,CP,0,11.8,68,63,NA
TOUCWENMA1,6/22/2016,Band,2651-43391,ASY,M,CP,0,34.7,91,100,NA
TOUCWENMA1,6/22/2016,Band,2651-43392,SY,M,CP,0,34.4,85,91,NA
TOUCWENMA1,6/22/2016,Band,2651-43393,ASY,F,BP,0.5,37.7,90,94,NA
TOUCWENMA1,6/22/2016,Band,2651-43394,ASY,M,CP,0,35.4,92,99,NA
TOUCWENMA1,6/22/2016,Recap,2641-85674,ASY,M,CP,0,34.2,91,96,NA
TOUCWENMA1,6/22/2016,Band,2651-43395,ASY,M,CP,0,34.1,91,102,NA
TOUCWENMA1,6/22/2016,Band,2651-43396,ASY,M,CP,0,33,90,95,NA
TOUCWENMA1,6/22/2016,Band,2780-14682,ASY,M,CP,0,10.8,50,43,NA
TOUCWENMA1,6/22/2016,Band,2651-43397,ASY,M,CP,1,44.4,95,104,NA
TOUCWENMA1,6/22/2016,Band,2651-43398,ASY,F,BP,0.5,44.5,90,99,NA
WHELGWEMA1,6/23/2016,Band,2780-14683,AHY,F,BP,0,10.7,64,53,NA
WHELGWEMA1,6/23/2016,Recap,2750-35027,ASY,F,BP,0,11.6,65,62,NA
WHELGWEMA1,6/23/2016,Band,2571-83091,SY,M,CP,0,22.9,66,69,NA
WHELGWEMA1,6/23/2016,Band,2780-14684,ASY,F,BP,2,10.9,50,41,NA
MARTJUAMA1,6/24/2016,Band,2651-43399,SY,M,CP-,0,34.6,88,95,NA
MARTJUAMA1,6/24/2016,Band,1212-27631,HY,UNK,NA,0,78.3,126,99,NA
MARTJUAMA1,6/24/2016,Band,2571-83092,ASY,UNK,NA,0,18.6,60,50,NA
MARTJUAMA1,6/24/2016,Band,1212-27632,ASY,F,BP,0,76.5,119,91,NA
MARTJUAMA1,6/24/2016,Band,1212-27633,ASY,F,BP,0,83.5,128,102,NA
MARTJUAMA1,6/24/2016,Band,2651-43400,SY,F,BP,0,38.5,87,93,NA
MARTJUAMA1,6/24/2016,Band,1212-27634,ASY,F,BP,0,85.6,128,101,NA
WILDSIEMA1,6/25/2016,Band,2780-14685,SY,F,BP,1,12.4,66,61,NA
WILDSIEMA1,6/25/2016,Band,2780-14686,AHY,F,BP,0,17.5,79,70,NA
WILDSIEMA1,6/25/2016,Band,2780-14687,AHY,UNK,NA,0,12.2,65,62,NA
WILDSIEMA1,6/25/2016,Band,2780-14688,ASY,F,BP,0,11.7,66,67,NA
WILDSIEMA1,6/25/2016,Band,2651-65601,SY,M,CP,0,37.3,90,94,NA
MERIMARMA1,6/26/2016,Band,2780-14689,ASY,F,BP,0,11.8,65,65,NA
MERIMARMA1,6/26/2016,Band,2780-14690,ASY,F,BP,0,11.1,63,59,NA
MERIMARMA1,6/26/2016,Band,2571-83093,ASY,M,CP,0,21.1,55,45,NA
MERIMARMA1,6/26/2016,Band,2780-14691,ASY,M,CP,0.5,11.6,67,64,NA
MERIMARMA1,6/26/2016,Band,2780-14692,ASY,F,BP,1,10.7,63,56,NA
MERIMARMA1,6/26/2016,Band,2780-14692,ASY,F,BP,0,10.6,66,63,NA
MERIMARMA1,6/26/2016,Recap,2720-99663,ASY,M,CP,0.5,12.3,70,65,NA
MERIMARMA1,6/26/2016,Recap,2720-99505,ASY,M,CP,0.5,12.2,69,66,NA
MERIMARMA1,6/26/2016,Band,2780-14694,ASY,F,BP,0,10,62,62,NA
ROMANICMA1,6/27/2016,Band,2651-65602,HY,UNK,NA,0,31.7,71,35,NA
ROMANICMA1,6/27/2016,Band,2780-14695,ASY,F,BP,2,12.1,49,44,NA
ROMANICMA1,6/27/2016,Band,2780-14696,ASY,M,CP,0,11.1,52,44,NA
ROMANICMA1,6/27/2016,Band,2780-14697,ASY,F,BP,0.5,10.7,66,64,NA
ROMANICMA1,6/27/2016,Band,1212-27635,ASY,M,CP,0,81.4,131,101,NA
ROMANICMA1,6/27/2016,Band,2651-65603,ASY,M,CP,0,37.6,91,96,NA
ROSNEDWMA1,6/28/2016,Band,2780-14698,SY,M,CP,0,10.5,52,42,NA
CHILFIRMA1,6/29/2016,Band,2651-65604,ASY,M,CP,0,36.8,90,95,NA
CHILFIRMA1,6/29/2016,Band,2651-65605,SY,M,CP,0,33.2,88,94,NA
CHILFIRMA1,6/29/2016,Band,2571-83094,AHY,M,CP,0.5,22.2,65,66,NA
CHILFIRMA1,6/29/2016,Band,2571-83095,SY,F,BP,0.5,20.3,61,63,NA
CHILFIRMA1,6/29/2016,Band,2651-65606,SY,M,CP,0,NA,87,88,NA
MCKICAIMA1,6/30/2016,Band,2651-65607,ASY,F,BP,0.5,41.1,90,94,NA
MCKICAIMA1,6/30/2016,Recap,2750-35073,SY,F,BP-,0,11.5,65,NA,NA
MCKICAIMA1,6/30/2016,Band,2780-14700,AHY,F,BP-,0,11.8,64,61,NA
MCKICAIMA1,6/30/2016,Band,2780-93301,ASY,F,BP-,0.5,9.7,62,61,NA
HERITAGE,7/1/2016,Band,1212-27636,ASY,M,CP,0,73.9,127,102,NA
HERITAGE,7/1/2016,Band,2780-93302,AHY,F,BP,0.5,10.8,62,60,NA
HERITAGE,7/1/2016,Band,1212-27637,ASY,M,CP,0,76.8,133,102,NA
SURNSANMA1,7/4/2016,Band,2651-65608,SY,M,CP-,0,34.3,89,95,NA
SURNSANMA1,7/4/2016,Band,2651-65609,SY,M,CP,0,35.8,91,98,NA
SURNSANMA1,7/4/2016,Band,2780-93303,ASY,F,BP,1,9.4,61,59,NA
SURNSANMA1,7/4/2016,Band,2651-65610,SY,M,CP-,0,33,89,88,NA
SURNSANMA1,7/4/2016,Band,2571-83204,AHY,M,CP,0,20.5,66,69,NA
WALSMELMA1,7/5/2016,Recap,2571-83142,ASY,M,CP,0,22,67,67,NA
WALSMELMA1,7/5/2016,Band,2571-83205,ASY,F,BP,0.5,20.5,63,59,NA
MURPELEMA1,7/6/2016,Band,2780-93304,ASY,M,CP,0,11.5,52,45,NA
MURPELEMA1,7/6/2016,Band,2651-65611,ASY,M,CP-,0,36.9,91,94,NA
MURPELEMA1,7/6/2016,Band,2651-65612,SY,UNK,NA,0,33.8,86,93,NA
MURPELEMA1,7/6/2016,Band,2571-83206,AHY,M,CP,0,20.6,65,68,NA
MURPELEMA1,7/6/2016,Band,2780-93305,SY,F,BP-,0,11,63,61,NA
MURPELEMA1,7/6/2016,Band,2780-93306,SY,F,BP-,0,11.5,64,60,NA
MURPELEMA1,7/6/2016,Band,2780-93307,SY,M,CP,0,11.1,67,64,NA
MURPELEMA1,7/6/2016,Recap,2651-43269,ASY,F,BP,0,38.9,89,91,NA
MURPELEMA1,7/6/2016,Band,2651-65613,SY,F,BP-,0,34,84,90,NA
MURPELEMA1,7/6/2016,Band,2780-93308,AHY,F,BP,3,13.7,48,40,NA
CANNANNMA1,7/7/2016,Band,2651-65622,SY,F,BP,NA,32.4,87,86,27.1
CANNANNMA1,7/7/2016,Recap,2651-43331,ASY,M,CP,0.5,39.5,96,100,27.9
WARRPAIMA1,7/7/2016,Band,2651-65620,ASY,M,CP,0.5,34.7,91,94,24.9
WARRPAIMA1,7/7/2016,Band,2651-65621,AHY,M,CP,0.5,34.9,92,96,27.65
YOUNLINMA1,7/8/2016,Band,2780-93309,ASY,M,CP,0,10.9,52,44,NA
YOUNLINMA1,7/8/2016,Band,2651-65624,ASY,M,CP-,0,37.4,91,97,NA
YOUNLINMA1,7/8/2016,Band,2571-83207,AHY,F,BP,1,20,62,65,NA
YOUNLINMA1,7/8/2016,Band,2780-93310,SY,F,BP-,0,12.2,64,62,NA
YOUNLINMA1,7/8/2016,Band,2780-93311,ASY,F,BP,0.5,11.5,66,64,NA
YOUNLINMA1,7/8/2016,Band,2780-93312,AHY,F,BP-,0.5,12.2,62,61,NA
YOUNLINMA1,7/8/2016,Band,2780-93313,AHY,F,BP,0.5,9.5,62,58,NA
DOPPJANMA1,7/8/2016,Band,2651-65619,ASY,M,CP+,0.5,33.8,93,96,27.3
DOPPJANMA1,7/8/2016,Band,2651-65618,ASY,M,CP,0.5,37.5,91,94,27.7
DOPPJANMA1,7/8/2016,Recap,2641-85629,ASY,M,CP,0.5,35.6,92,96,28.6
DOPPJANMA1,7/8/2016,Band,2651-65617,SY,M,CP,2,33.5,88.5,92,NA
DOPPJANMA1,7/8/2016,Band,2651-65615,ASY,M,CP-,0.5,35.6,94,98,27.75
